Waterbody_ID,SI_ID,Effort,Fish_Number,Trophic_Category,Taxonomic_ID_Code,Taxonomic_ID_Text,FLEN,TLEN,RWT,d13C,d13C_corr,d15N,CN_Ratio,Source_Project_for_Data,Source_Organization_or_Individual,Date.of.Primary,Area,Depmax,Depmn,Secchi_Spr,TDS,DD5_8110,MAT_8110,pLittoral,Max_surface_Temp,Thermo_Obs,Thermo_Pred,Hypo_Space_Vol_obs,Hypo_Space_Vol_pred,TP,pH,Conductivity,SppRichness,pArea_epi,TOHA,DistancetoRoad..km.,Strahler,Shreve,MeanElev,Number.AIS.spp,AIS.Name,DIC,DOC,Precip,Julian_Day,mean_d13C_zp,std_d13C_zp,mean_d13C_zp_corr,std_d13C_zp_corr,mean_d15N_zp,std_d15N_zp,mean_d13C_mu,std_d13C_mu,mean_d13C_mu_corr,std_d13C_mu_corr,mean_d15N_mu,std_d15N_mu,mean_d13C_sn,std_d13C_sn,mean_d13C_sn_corr,std_d13C_sn_corr,mean_d15N_sn,std_d15N_sn,mean_d13C_ma,std_d13C_ma,mean_d13C_ma_corr,std_d13C_ma_corr,mean_d15N_ma,std_d15N_ma,mean_d13C_am,std_d13C_am,mean_d13C_am_corr,std_d13C_am_corr,mean_d15N_am,std_d15N_am,mean_d13C_ca,std_d13C_ca,mean_d13C_ca_corr,std_d13C_ca_corr,mean_d15N_ca,std_d15N_ca,mean_d13C_in,std_d13C_in,mean_d13C_in_corr,std_d13C_in_corr,mean_d15N_in,std_d15N_in
North-DesC,DC053,NA,NA,PELAGIC,zooplankton,zooplankton,NA,NA,NA,-32.530949,-30.85983347,8.337581,5.041530843,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC054,NA,NA,PELAGIC,zooplankton,zooplankton,NA,NA,NA,-32.859017,-30.83863541,8.06772,5.394324843,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC052,NA,NA,PELAGIC,zooplankton,zooplankton,NA,NA,NA,-33.219432,-30.58382445,7.737321,6.015765204,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC034,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-31.580311,-31.580311,10.065861,3.197514268,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC032,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-31.722573,-31.722573,9.902266,3.372161521,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC030,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-31.487791,-31.487791,10.323618,3.171760456,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC024,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-31.362441,-31.362441,9.97853,3.236047598,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC027,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-31.051057,-31.051057,9.841259,3.126165192,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC040,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-31.155515,-31.155515,11.436028,3.247807276,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC035,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-30.841146,-30.841146,9.734148,2.970833319,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC028,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-30.928692,-30.928692,10.960085,3.122615367,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC025,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-31.008279,-31.008279,10.506596,3.203179852,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC022,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-29.972652,-29.972652,11.80756,2.300296043,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC019,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-30.787425,-30.787425,10.64543,3.157778848,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC029,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-30.710822,-30.710822,10.526611,3.119827173,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC036,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-30.313882,-30.313882,10.435096,2.963612891,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC020,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-30.348701,-30.348701,11.431362,3.131890451,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC038,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-30.160676,-30.160676,11.89123,3.060666712,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC041,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-30.16963,-30.16963,11.361864,3.229794358,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC037,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-29.381718,-29.381718,11.097838,3.049898142,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC033,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-29.397636,-29.397636,11.792023,3.095861202,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC031,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-29.376744,-29.376744,11.853511,3.179118943,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC039,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-29.167828,-29.167828,12.281284,3.299304685,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC026,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-28.548044,-28.548044,11.99093,3.155531432,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
North-DesC,DC021,NA,NA,PRED,81,LakeTrout,NA,NA,NA,-28.516209,-28.516209,11.889273,3.362078668,Northern Lakes,OMNRF_and_Tyler_Tunney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.92053175,0.298922591,-30.82747192,0.183107407,8.05682775,0.246171919,-32.550431,0.793955892,-31.17895213,0.984664649,4.209135846,0.340514492,-25.3150184,1.076958137,-24.61022272,0.914454491,3.2612322,0.490509711,-29.03394833,1.041981831,-27.51691379,1.123449063,3.887232333,0.239010283,-26.374508,NA,-24.98075854,NA,2.855803,NA,-28.111325,0.19746664,-26.88676168,0.309620504,3.708446,0.446011845,-28.28316717,1.233166794,-26.88417054,1.220182213,3.655732,0.473159497
15-4342-54693,DP072,NA,NA,LFF,93,Cisco,NA,NA,NA,-29.110415,-28.92672137,8.625534,3.539084475,BSM_Project,OMNRF_and_Tyler_Tunney,14-Jun-10,1967,24.4,10.3,4.9,44.8884,1726,3.2,0.248,20.957,7,11.25709628,0.450735166,0.186029058,7,7.53,67.4,24,0.571283681,451.9473769,3.66,6,886,326,1,Rusty crayfish,8.5,5.8,718,164,-31.098579,NA,-29.47363885,NA,4.432656,NA,-28.8460092,0.127113486,-27.61081967,0.190827807,3.1968546,0.332772604,-24.5629984,0.638029895,-22.14776031,0.578585243,3.54459,0.613739507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-4342-54693,DP070,NA,NA,LFF,93,Cisco,NA,NA,NA,-28.979271,-28.979271,8.976753,3.499202234,BSM_Project,OMNRF_and_Tyler_Tunney,14-Jun-10,1967,24.4,10.3,4.9,44.8884,1726,3.2,0.248,20.957,7,11.25709628,0.450735166,0.186029058,7,7.53,67.4,24,0.571283681,451.9473769,3.66,6,886,326,1,Rusty crayfish,8.5,5.8,718,164,-31.098579,NA,-29.47363885,NA,4.432656,NA,-28.8460092,0.127113486,-27.61081967,0.190827807,3.1968546,0.332772604,-24.5629984,0.638029895,-22.14776031,0.578585243,3.54459,0.613739507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-4342-54693,DP073,NA,NA,LFF,93,Cisco,NA,NA,NA,-29.569085,-28.78557736,8.066395,4.144957209,BSM_Project,OMNRF_and_Tyler_Tunney,14-Jun-10,1967,24.4,10.3,4.9,44.8884,1726,3.2,0.248,20.957,7,11.25709628,0.450735166,0.186029058,7,7.53,67.4,24,0.571283681,451.9473769,3.66,6,886,326,1,Rusty crayfish,8.5,5.8,718,164,-31.098579,NA,-29.47363885,NA,4.432656,NA,-28.8460092,0.127113486,-27.61081967,0.190827807,3.1968546,0.332772604,-24.5629984,0.638029895,-22.14776031,0.578585243,3.54459,0.613739507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-4342-54693,DP074,NA,NA,LFF,93,Cisco,NA,NA,NA,-28.888055,-28.73252308,9.170267,3.510638307,BSM_Project,OMNRF_and_Tyler_Tunney,14-Jun-10,1967,24.4,10.3,4.9,44.8884,1726,3.2,0.248,20.957,7,11.25709628,0.450735166,0.186029058,7,7.53,67.4,24,0.571283681,451.9473769,3.66,6,886,326,1,Rusty crayfish,8.5,5.8,718,164,-31.098579,NA,-29.47363885,NA,4.432656,NA,-28.8460092,0.127113486,-27.61081967,0.190827807,3.1968546,0.332772604,-24.5629984,0.638029895,-22.14776031,0.578585243,3.54459,0.613739507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-4342-54693,DP071,NA,NA,LFF,93,Cisco,NA,NA,NA,-29.090396,-28.62395446,8.049467,3.824688421,BSM_Project,OMNRF_and_Tyler_Tunney,14-Jun-10,1967,24.4,10.3,4.9,44.8884,1726,3.2,0.248,20.957,7,11.25709628,0.450735166,0.186029058,7,7.53,67.4,24,0.571283681,451.9473769,3.66,6,886,326,1,Rusty crayfish,8.5,5.8,718,164,-31.098579,NA,-29.47363885,NA,4.432656,NA,-28.8460092,0.127113486,-27.61081967,0.190827807,3.1968546,0.332772604,-24.5629984,0.638029895,-22.14776031,0.578585243,3.54459,0.613739507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-4342-54693,DP080,NA,NA,LFF,93,Cisco,NA,NA,NA,-28.829404,-28.53194172,8.071837,3.6540023,BSM_Project,OMNRF_and_Tyler_Tunney,14-Jun-10,1967,24.4,10.3,4.9,44.8884,1726,3.2,0.248,20.957,7,11.25709628,0.450735166,0.186029058,7,7.53,67.4,24,0.571283681,451.9473769,3.66,6,886,326,1,Rusty crayfish,8.5,5.8,718,164,-31.098579,NA,-29.47363885,NA,4.432656,NA,-28.8460092,0.127113486,-27.61081967,0.190827807,3.1968546,0.332772604,-24.5629984,0.638029895,-22.14776031,0.578585243,3.54459,0.613739507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
